"views","likes","dislikes","comment_count","publish_year","publish_month","publish_day","trending_year","trending_month","trending_day","title","Like View Ratio","days_from_pub_to_trend"
646634,38258,498,1272,2018,2,26,2018,2,28,"Film & Animation",0.0591648444096661,2
755283,19118,545,1803,2017,12,26,2017,12,29,"Film & Animation",0.0253123663580406,3
1273082,35215,369,4826,2018,2,13,2018,2,20,"Film & Animation",0.0276612189945345,7
559953,4912,93,334,2018,3,9,2018,3,16,"Film & Animation",0.00877216480668913,7
1716572,46900,2404,10160,2017,11,14,2017,11,17,"Film & Animation",0.0273218950326581,3
1927042,72423,1952,9616,2018,5,1,2018,5,3,"Film & Animation",0.0375824709580798,2
910966,17406,147,930,2017,12,19,2017,12,30,"Film & Animation",0.0191071895109148,11
1558856,94504,3068,13677,2017,12,30,2017,12,31,"Film & Animation",0.0606239447389624,1
8759008,374242,7396,30455,2018,3,30,2018,4,17,"Film & Animation",0.0427265279355836,17
1408656,34417,506,3703,2017,11,14,2017,11,18,"Film & Animation",0.0244325087175293,4
3801465,75877,8717,9922,2018,4,24,2018,5,2,"Film & Animation",0.0199599364981658,8
1630940,85323,1143,2606,2018,4,9,2018,4,22,"Film & Animation",0.0523152292542951,13
12467285,333653,6589,19176,2018,5,15,2018,5,28,"Film & Animation",0.0267622822450919,13
1104496,44953,1199,7327,2018,2,20,2018,2,21,"Film & Animation",0.0407000115889962,1
1633904,35866,3960,6613,2018,3,14,2018,3,19,"Film & Animation",0.0219511060625349,5
1361565,48414,937,5129,2018,5,29,2018,5,31,"Film & Animation",0.0355576120126472,2
13359243,287119,8200,26349,2018,4,13,2018,4,17,"Film & Animation",0.0214921608956436,4
3332125,103202,2846,11852,2018,5,25,2018,5,29,"Film & Animation",0.0309718272873917,4
628368,12979,544,1162,2017,12,29,2018,1,7,"Film & Animation",0.0206550938303669,13
616212,62202,1244,3257,2018,4,5,2018,4,19,"Film & Animation",0.100942532764698,14
679554,42681,1771,4692,2018,1,7,2018,1,8,"Film & Animation",0.0628073707166759,1
520049,28187,452,1607,2017,11,13,2017,11,16,"Film & Animation",0.0542006618607093,3
1119284,391,44,18,2018,4,26,2018,5,5,"Film & Animation",0.000349330464832875,9
1337808,77370,322,5029,2018,4,30,2018,5,7,"Film & Animation",0.0578334110724409,7
1532390,62042,2749,11987,2018,1,4,2018,1,5,"Film & Animation",0.0404870822701793,1
1251241,54377,1130,4656,2018,3,20,2018,3,24,"Film & Animation",0.0434584544464256,4
13459161,345343,6888,19888,2018,5,15,2018,6,9,"Film & Animation",0.025658583027575,24
1823566,42678,1234,4908,2017,12,19,2017,12,30,"Film & Animation",0.023403594934321,11
784687,34561,859,1576,2018,5,27,2018,6,1,"Film & Animation",0.0440443132102354,4
2522036,89496,2950,21143,2018,1,9,2018,1,16,"Film & Animation",0.035485615589944,7
9853064,567577,7475,31574,2018,5,10,2018,5,18,"Film & Animation",0.0576041117768036,8
2173519,14991,1383,1886,2018,6,4,2018,6,13,"Film & Animation",0.00689711017018945,9
5561937,188407,10195,25193,2017,12,30,2018,1,6,"Film & Animation",0.0338743498892562,11
4895490,29533,2793,4729,2017,12,13,2017,12,18,"Film & Animation",0.00603269539923481,5
1106468,9841,3845,2105,2017,12,21,2017,12,25,"Film & Animation",0.00889406652519549,4
1308851,22340,908,1921,2018,3,12,2018,3,21,"Film & Animation",0.0170684058002019,9
9474940,414012,17612,31112,2018,1,13,2018,1,19,"Film & Animation",0.0436954745887573,6
1267482,16791,256,1835,2018,1,26,2018,2,1,"Film & Animation",0.0132475254086449,5
2736733,58967,3492,7915,2017,11,9,2017,11,14,"Film & Animation",0.0215464935746381,5
21137615,324673,12016,28438,2018,4,13,2018,4,23,"Film & Animation",0.0153599637423617,10
3534246,23419,4039,4661,2018,3,28,2018,4,1,"Film & Animation",0.00662630728025157,3
1480903,59930,1248,5113,2018,3,20,2018,3,28,"Film & Animation",0.0404685519578257,8
4367100,132622,3607,17711,2018,2,6,2018,2,10,"Film & Animation",0.0303684367200201,4
3563611,75529,3965,10328,2018,2,27,2018,3,13,"Film & Animation",0.0211945130936008,16
1776291,96594,2338,25772,2018,1,13,2018,1,19,"Film & Animation",0.05437960334202,6
561536,3942,154,546,2018,4,27,2018,5,11,"Film & Animation",0.00702003077273763,14
5000804,124544,10835,21070,2018,5,27,2018,6,4,"Film & Animation",0.0249047953089143,7
716800,25260,1599,3127,2018,4,6,2018,4,20,"Film & Animation",0.0352399553571429,14
940490,13149,601,1055,2018,3,21,2018,4,2,"Film & Animation",0.0139810098990952,11
1918231,37724,2309,5727,2018,2,6,2018,2,12,"Film & Animation",0.019666036050924,6
16178195,170269,5343,12663,2018,5,16,2018,5,31,"Film & Animation",0.0105245980778449,15
9920833,262448,4684,35134,2017,11,18,2017,11,20,"Film & Animation",0.0264542302042581,2
5640597,281728,5365,17209,2018,3,4,2018,3,15,"Film & Animation",0.0499464861609507,11
4365488,122200,7852,21128,2018,2,27,2018,3,4,"Film & Animation",0.027992288605535,7
1177597,45529,2587,19508,2018,1,27,2018,1,29,"Film & Animation",0.0386626324625487,2
3090674,47472,2826,2725,2017,12,20,2017,12,25,"Film & Animation",0.0153597564803017,5
7773806,143853,6227,18846,2018,2,6,2018,2,14,"Film & Animation",0.0185048353406298,8
13576077,346586,6913,19926,2018,5,15,2018,6,11,"Film & Animation",0.0255291716450931,26
8300584,266267,4237,14617,2018,5,19,2018,6,14,"Film & Animation",0.0320781043839807,25
1355581,49557,2795,20118,2018,1,27,2018,2,2,"Film & Animation",0.0365577564158837,5
2701691,66161,2991,4333,2017,11,28,2017,12,3,"Film & Animation",0.0244887368688721,5
13572029,607903,8557,32888,2018,5,10,2018,5,20,"Film & Animation",0.0447908709891498,10
1306060,22401,1206,4142,2018,4,5,2018,4,17,"Film & Animation",0.0171515856851906,12
4376750,52381,3744,2881,2017,12,20,2018,1,2,"Film & Animation",0.011968012794882,17
3387832,373983,8506,105594,2018,6,8,2018,6,13,"Film & Animation",0.110390066567646,5
1185387,864,160,107,2018,3,14,2018,3,26,"Film & Animation",0.00072887588610302,12
1168332,36393,1164,4726,2018,5,16,2018,5,22,"Film & Animation",0.0311495362619529,6
662396,58057,309,3416,2018,2,11,2018,2,17,"Film & Animation",0.0876469664671888,6
12590552,335180,6623,19312,2018,5,15,2018,5,29,"Film & Animation",0.026621549237873,14
1503335,25423,369,963,2018,3,14,2018,3,29,"Film & Animation",0.016911067726089,15
37358368,796926,14751,37885,2018,5,10,2018,5,30,"Film & Animation",0.0213319275617179,20
854840,45155,774,5187,2018,6,6,2018,6,10,"Film & Animation",0.0528227504562257,4
9399654,268143,2399,6739,2018,5,10,2018,5,12,"Film & Animation",0.0285269010965723,2
22546976,295631,14980,53401,2018,2,28,2018,3,15,"Film & Animation",0.013111780488878,17
2589197,180075,1113,28916,2018,2,18,2018,2,23,"Film & Animation",0.0695485897751311,5
1546252,83265,373,5339,2018,4,30,2018,5,9,"Film & Animation",0.053849566564829,9
3543813,789,117,380,2018,1,3,2018,1,5,"Film & Animation",0.000222641544573599,2
649981,7989,29092,6550,2018,2,8,2018,2,11,"Film & Animation",0.0122911285099103,3
1040061,22412,915,2957,2017,12,1,2017,12,4,"Film & Animation",0.0215487360837489,3
1800130,90418,1197,2761,2018,4,9,2018,5,15,"Film & Animation",0.050228594601501,36
5086028,296041,6993,23111,2018,2,10,2018,2,14,"Film & Animation",0.0582067184844441,4
5358761,273838,5278,16859,2018,3,4,2018,3,13,"Film & Animation",0.051100991441865,9
2077018,14577,1349,1860,2018,6,4,2018,6,10,"Film & Animation",0.00701823479623191,6
3020358,66758,2054,7572,2018,1,16,2018,1,23,"Film & Animation",0.0221026778944748,7
6078516,255092,3984,13957,2018,5,19,2018,5,31,"Film & Animation",0.0419661641097926,12
689473,16925,1971,4047,2018,1,23,2018,1,25,"Film & Animation",0.0245477342840111,2
3918026,26194,2895,3313,2018,6,7,2018,6,10,"Film & Animation",0.00668550948870681,3
5229704,12469,2764,1689,2018,3,21,2018,4,6,"Film & Animation",0.00238426496031133,15
546909,18870,132,1222,2018,1,12,2018,1,14,"Film & Animation",0.0345029977564823,2
1357653,22842,934,1960,2018,3,12,2018,3,23,"Film & Animation",0.0168246230811555,11
1819343,31566,1904,4474,2018,4,10,2018,4,18,"Film & Animation",0.0173502192824553,8
612546,30139,527,1774,2017,11,13,2017,11,19,"Film & Animation",0.049202835378894,6
30704372,746369,13459,36461,2018,5,10,2018,5,26,"Film & Animation",0.0243082320654531,16
10998967,312905,6079,18139,2018,5,15,2018,5,21,"Film & Animation",0.0284485806712576,6
17760449,312356,10408,28026,2018,4,13,2018,4,20,"Film & Animation",0.0175871679820707,7
1526404,1665,105,230,2018,1,16,2018,1,23,"Film & Animation",0.00109079902830443,7
1752831,36993,2137,4048,2017,11,28,2017,11,30,"Film & Animation",0.0211047157427042,2
7919730,45094,786,2478,2018,2,14,2018,2,22,"Film & Animation",0.00569388097826567,8
51834517,904500,17458,41199,2018,5,10,2018,6,7,"Film & Animation",0.0174497622887081,27
1492332,25321,367,963,2018,3,14,2018,3,28,"Film & Animation",0.0169674040360992,14
1675844,40908,1163,4557,2017,12,19,2017,12,25,"Film & Animation",0.0244103866469671,6
1674171,6876,7021,0,2018,5,6,2018,5,17,"Film & Animation",0.00410710733849768,11
1895683,91085,458,5902,2018,4,30,2018,5,13,"Film & Animation",0.0480486452640025,13
1711967,41367,1176,4679,2017,12,19,2017,12,26,"Film & Animation",0.0241634330568288,7
1241126,22425,9072,2063,2018,4,16,2018,4,27,"Film & Animation",0.01806827026426,11
9779219,283197,6202,13116,2017,11,15,2017,11,19,"Film & Animation",0.0289590610456725,4
1356365,34380,1615,4095,2017,12,12,2017,12,16,"Film & Animation",0.025347159503526,4
1177927,848,157,106,2018,3,14,2018,3,24,"Film & Animation",0.000719908788914763,10
21636717,293209,14561,53078,2018,2,28,2018,3,13,"Film & Animation",0.0135514551491338,15
2559284,83944,2546,10845,2018,5,1,2018,5,6,"Film & Animation",0.0327997986936971,5
1622839,85128,1143,2615,2018,4,9,2018,4,21,"Film & Animation",0.0524562202411946,12
7543621,362003,15066,28723,2018,1,13,2018,1,17,"Film & Animation",0.0479879622796532,4
1108315,28748,2961,4514,2018,4,18,2018,4,26,"Film & Animation",0.0259384741702494,8
1392464,23185,948,1977,2018,3,12,2018,3,26,"Film & Animation",0.016650340691034,14
8004395,265074,4207,14532,2018,5,19,2018,6,12,"Film & Animation",0.0331160568662591,23
2569382,71357,5254,16601,2018,3,27,2018,3,30,"Film & Animation",0.0277720479087967,3
1181451,1940,42,111,2018,5,23,2018,5,29,"Film & Animation",0.00164204863341772,6
1030322,50602,921,1710,2018,2,26,2018,3,2,"Film & Animation",0.0491128016290053,6
1417500,23207,952,1978,2018,3,12,2018,3,30,"Film & Animation",0.0163717813051146,18
1546925,52766,1081,5579,2018,5,29,2018,6,3,"Film & Animation",0.0341102509817864,4
1203351,33421,684,3481,2018,4,24,2018,5,1,"Film & Animation",0.0277732764588221,7
1386911,60891,1425,4615,2017,12,20,2017,12,27,"Film & Animation",0.0439040428693694,7
12440641,146456,4273,10799,2018,5,16,2018,5,19,"Film & Animation",0.0117723837541812,3
1846784,31817,1920,4497,2018,4,10,2018,4,20,"Film & Animation",0.0172283277308012,10
7399533,262431,4148,14330,2018,5,19,2018,6,8,"Film & Animation",0.0354658868336691,19
3643393,218282,3616,50196,2018,1,21,2018,1,27,"Film & Animation",0.0599117361206985,6
1314496,59284,4749,5064,2017,12,11,2017,12,13,"Film & Animation",0.0451001752763036,2
11146378,38169,1305,2678,2018,2,5,2018,2,9,"Film & Animation",0.00342434107294764,4
4343369,104753,5443,15693,2018,5,15,2018,5,19,"Film & Animation",0.0241179139971759,4
621670,30502,754,1463,2018,5,27,2018,5,30,"Film & Animation",0.0490646162755159,3
947076,26229,2707,4247,2018,4,18,2018,4,22,"Film & Animation",0.0276947151020615,4
2091194,32098,2458,6879,2018,2,26,2018,3,6,"Film & Animation",0.0153491259060613,10
2338402,307354,6607,87691,2018,6,8,2018,6,10,"Film & Animation",0.131437622786843,2
1995648,155979,846,25606,2018,2,18,2018,2,20,"Film & Animation",0.0781595752357129,2
1996082,18992,1049,1322,2017,11,9,2017,11,15,"Film & Animation",0.00951463917815,6
3930335,87892,1854,0,2018,4,21,2018,4,27,"Film & Animation",0.0223624703746627,6
1013084,26461,1293,4219,2017,12,7,2017,12,12,"Film & Animation",0.0261192556589582,5
6659676,223821,4515,11792,2017,11,15,2017,11,17,"Film & Animation",0.0336083917595991,2
1184846,21900,8796,2026,2018,4,16,2018,4,21,"Film & Animation",0.0184834147222508,5
2039680,7628,269,525,2018,3,11,2018,3,19,"Film & Animation",0.00373980232193285,8
6902172,345852,7757,26354,2018,2,10,2018,2,17,"Film & Animation",0.0501077052267025,7
654273,11811,774,800,2018,4,3,2018,4,18,"Film & Animation",0.0180520975189256,15
822203,30296,693,4070,2018,5,16,2018,5,18,"Film & Animation",0.0368473479177283,2
2083009,8219,285,609,2018,3,11,2018,3,23,"Film & Animation",0.00394573427191145,12
1416267,72220,1763,13485,2018,6,7,2018,6,10,"Film & Animation",0.050993209613724,3
1516682,30827,1237,4451,2017,12,1,2017,12,8,"Film & Animation",0.0203252890190561,7
1732980,30608,1849,4343,2018,4,10,2018,4,15,"Film & Animation",0.0176620618818451,5
2405786,16584,1643,2193,2018,1,16,2018,1,17,"Film & Animation",0.00689338120680726,1
1080427,68317,268,4440,2018,4,30,2018,5,5,"Film & Animation",0.0632314816271715,5
7354208,144113,13448,32013,2018,5,17,2018,5,25,"Film & Animation",0.0195959918457569,8
1046451,27729,2866,4394,2018,4,18,2018,4,24,"Film & Animation",0.0264981351252949,6
4316022,108576,3888,13454,2018,3,6,2018,3,8,"Film & Animation",0.0251564982754954,2
26072307,421289,11173,46619,2017,11,18,2017,11,25,"Film & Animation",0.0161584857066925,7
875901,41515,1353,2151,2018,4,21,2018,4,26,"Film & Animation",0.0473969090114065,5
1953665,92391,473,5948,2018,4,30,2018,5,14,"Film & Animation",0.0472911169519851,14
1695732,55419,1198,5852,2018,5,29,2018,6,5,"Film & Animation",0.0326814614573529,6
2911619,120873,2607,16374,2018,2,6,2018,2,8,"Film & Animation",0.041514016772112,2
4707527,157931,2072,23205,2017,11,18,2017,11,19,"Film & Animation",0.0335486126792263,1
4298977,10833,2506,1510,2018,3,21,2018,3,25,"Film & Animation",0.00251990182780694,4
2077292,40364,2051,6444,2017,11,21,2017,11,26,"Film & Animation",0.0194310669852866,5
1096809,26534,2822,4738,2018,3,14,2018,3,16,"Film & Animation",0.0241919969657434,2
928290,37469,945,1743,2018,5,27,2018,6,5,"Film & Animation",0.0403634640037057,8
4365050,82192,9881,10892,2018,4,24,2018,5,10,"Film & Animation",0.0188295666716303,16
684262,38045,825,2545,2018,1,19,2018,1,25,"Film & Animation",0.0556000479348554,6
3295486,44238,1289,5498,2018,5,16,2018,5,21,"Film & Animation",0.0134238166995703,5
4544048,253355,4922,16011,2018,3,4,2018,3,9,"Film & Animation",0.0557553529364126,5
574412,4229,158,596,2018,4,27,2018,5,14,"Film & Animation",0.00736231137232509,17
1890769,58266,1272,6075,2018,5,29,2018,6,11,"Film & Animation",0.030816033053218,12
4354142,52244,3734,2869,2017,12,20,2018,1,1,"Film & Animation",0.0119986899830093,16
14212729,159845,4852,11953,2018,5,16,2018,5,21,"Film & Animation",0.0112466085858669,5
9004449,33522,13392,10036,2018,5,3,2018,5,18,"Film & Animation",0.00372282634950789,15
726422,61211,333,3548,2018,2,11,2018,2,20,"Film & Animation",0.0842636924542484,9
1777672,54435,2017,6696,2018,1,23,2018,1,26,"Film & Animation",0.030621509479814,3
5267855,246709,3760,13389,2018,5,19,2018,5,27,"Film & Animation",0.0468329139659311,8
3638866,95251,6527,19029,2018,1,4,2018,1,12,"Film & Animation",0.0261760119773578,8
1480204,34547,2805,6158,2017,11,28,2017,11,30,"Film & Animation",0.0233393505219551,2
10535890,306123,5936,17796,2018,5,15,2018,5,20,"Film & Animation",0.0290552577902769,5
3057108,229697,785,46988,2018,4,29,2018,5,12,"Film & Animation",0.0751353893941595,13
635048,11189,484,909,2018,3,21,2018,3,24,"Film & Animation",0.0176191406003956,3
9001804,377623,7464,30707,2018,3,30,2018,4,20,"Film & Animation",0.0419497025262936,20
11362593,311331,6888,13985,2017,11,15,2017,11,21,"Film & Animation",0.0273996437256883,6
1277399,37432,5180,5453,2018,5,1,2018,5,7,"Film & Animation",0.0293032952115979,6
11979805,408461,6516,17964,2018,4,21,2018,5,3,"Film & Animation",0.0340957970517884,12
21853335,326785,12339,28651,2018,4,13,2018,4,24,"Film & Animation",0.0149535528558913,11
1752481,49170,3335,8506,2017,12,12,2017,12,15,"Film & Animation",0.0280573655292126,3
1187692,54917,1177,7522,2018,5,1,2018,5,2,"Film & Animation",0.0462384187146162,1
5751961,284613,5393,17212,2018,3,4,2018,3,16,"Film & Animation",0.0494810378582191,12
1045704,31435,604,3356,2018,4,24,2018,4,27,"Film & Animation",0.0300610880325599,3
3231827,109285,6153,19235,2018,2,27,2018,3,1,"Film & Animation",0.0338152382537803,4
986201,10386,37132,7376,2018,2,8,2018,2,15,"Film & Animation",0.0105313217082522,7
703875,19144,317,2998,2018,5,22,2018,5,25,"Film & Animation",0.0271980110104777,3
1559153,83298,1115,2610,2018,4,9,2018,4,17,"Film & Animation",0.0534251609688081,8
1828243,44788,1247,4738,2018,4,17,2018,4,22,"Film & Animation",0.0244978375412896,5
1492721,8349,1781,1788,2018,2,1,2018,2,7,"Film & Animation",0.00559314165205688,6
8291139,254158,5437,11910,2017,11,15,2017,11,18,"Film & Animation",0.0306541718815714,3
3938807,234925,4555,15724,2018,3,4,2018,3,7,"Film & Animation",0.0596436941439375,3
868892,15406,849,1667,2017,11,28,2017,11,29,"Film & Animation",0.0177306270514632,1
5726995,156923,4029,17840,2018,5,25,2018,6,7,"Film & Animation",0.027400582679049,12
1080388,42665,597,4351,2017,11,28,2017,11,29,"Film & Animation",0.039490442322573,1
711236,25153,1597,3166,2018,4,6,2018,4,18,"Film & Animation",0.0353651952375864,12
1673475,6874,7018,0,2018,5,6,2018,5,16,"Film & Animation",0.00410762037078534,10
1632450,40304,1138,4460,2017,12,19,2017,12,24,"Film & Animation",0.0246892707280468,5
3617791,1321,173,585,2018,1,3,2018,1,6,"Film & Animation",0.000365139943131043,3
12322276,331738,6523,19186,2018,5,15,2018,5,27,"Film & Animation",0.0269218121717124,12
6857654,72278,5959,12337,2018,1,24,2018,1,30,"Film & Animation",0.010539756015687,6
5107601,184320,4966,33717,2018,2,8,2018,2,19,"Film & Animation",0.0360873921044342,11
1221536,21825,1164,3952,2018,4,5,2018,4,14,"Film & Animation",0.0178668496057423,9
1740331,28330,2176,6173,2018,2,26,2018,3,1,"Film & Animation",0.0162785125358337,5
2368098,81069,2399,10559,2018,5,1,2018,5,5,"Film & Animation",0.0342338028240385,4
2843791,187182,1182,30419,2018,2,18,2018,2,26,"Film & Animation",0.0658212927743284,8
2085048,23136,5247,5304,2017,11,20,2017,11,25,"Film & Animation",0.0110961474268218,5
1523340,81732,1101,2535,2018,4,9,2018,4,16,"Film & Animation",0.0536531568789633,7
948893,13233,606,1061,2018,3,21,2018,4,4,"Film & Animation",0.0139457241227409,13
2627504,46902,5537,12297,2018,1,23,2018,1,30,"Film & Animation",0.0178504009889233,7
1760535,38134,3278,6589,2017,11,28,2017,12,4,"Film & Animation",0.021660461166634,6
636987,1331,89,158,2018,1,16,2018,1,18,"Film & Animation",0.00208952458998378,2
18803548,385161,4290,26121,2018,4,19,2018,5,2,"Film & Animation",0.020483421533,13
931686,1499,100,194,2018,1,16,2018,1,19,"Film & Animation",0.00160891115676312,3
2593398,171087,2398,10330,2018,5,19,2018,5,21,"Film & Animation",0.0659702058843263,2
1491009,51399,1032,5455,2018,5,29,2018,6,2,"Film & Animation",0.0344726289378535,3
3551637,200157,3119,37328,2018,4,8,2018,4,16,"Film & Animation",0.0563562661386848,8
1285098,23430,330,910,2018,3,14,2018,3,22,"Film & Animation",0.0182320725734535,8
693867,40356,804,8055,2018,5,30,2018,6,5,"Film & Animation",0.0581610020364133,5
770633,8916,32566,6343,2018,2,8,2018,2,12,"Film & Animation",0.0115697095764132,4
1274578,29626,806,4271,2018,1,9,2018,1,15,"Film & Animation",0.0232437716640331,6
1962489,57271,2160,5973,2018,1,23,2018,1,28,"Film & Animation",0.0291828387318349,5
